,index,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
15112,22809,22809,11488.0,0.71,0.69,4.0,175.0,10.0,0.0,0.0,marketing,low
15113,22811,22811,2599.0,0.64,0.65,3.0,191.0,3.0,0.0,0.0,support,medium
15114,22812,22812,7487.0,0.14,0.84,3.0,170.0,2.0,0.0,0.0,marketing,low
15115,22813,22813,8746.0,0.54,0.76,5.0,193.0,6.0,0.0,0.0,sales,medium
15116,22814,22814,9122.0,0.74,0.92,4.0,225.0,2.0,0.0,0.0,support,high
15117,22815,22815,1325.0,0.09,0.9,6.0,288.0,4.0,0.0,0.0,sales,low
15118,22817,22817,6902.0,0.63,0.74,3.0,176.0,3.0,0.0,0.0,sales,medium
15119,22819,22819,9409.0,0.51,0.76,4.0,258.0,3.0,0.0,0.0,product_mng,high
15120,22820,22820,7890.0,0.47,0.7,5.0,208.0,2.0,1.0,0.0,RandD,medium
15121,22823,22823,13859.0,0.62,0.37,3.0,119.0,8.0,0.0,0.0,management,low
15122,22824,22824,6378.0,0.95,0.72,4.0,220.0,3.0,0.0,1.0,management,medium
15123,22826,22826,7337.0,0.63,0.51,4.0,200.0,2.0,0.0,0.0,sales,low
15124,22827,22827,10135.0,0.94,0.87,4.0,204.0,2.0,0.0,0.0,sales,low
15125,22829,22829,14172.0,0.76,0.86,3.0,135.0,3.0,1.0,0.0,accounting,high
15126,22830,22830,4053.0,0.11,0.52,7.0,103.0,4.0,0.0,0.0,marketing,low
15127,22832,22832,11612.0,0.7,0.77,3.0,202.0,4.0,0.0,0.0,support,medium
15128,22833,22833,5813.0,0.67,0.94,3.0,184.0,6.0,1.0,0.0,technical,high
15129,22834,22834,11937.0,0.77,0.63,4.0,264.0,3.0,0.0,0.0,RandD,medium
15130,22835,22835,4088.0,0.74,0.72,5.0,196.0,4.0,1.0,0.0,sales,medium
15131,22837,22837,8485.0,0.11,0.87,3.0,270.0,6.0,0.0,0.0,marketing,low
15132,22838,22838,13448.0,0.7,0.88,4.0,261.0,3.0,0.0,1.0,sales,medium
15133,22839,22839,3755.0,0.16,0.79,3.0,261.0,4.0,0.0,0.0,technical,low
15134,22841,22841,5596.0,0.62,0.72,5.0,226.0,2.0,0.0,0.0,sales,low
15135,22842,22842,9117.0,0.12,0.85,3.0,250.0,6.0,1.0,0.0,accounting,low
15136,22844,22844,569.0,0.67,0.65,2.0,147.0,3.0,0.0,0.0,IT,low
15137,22845,22845,2801.0,0.64,0.73,4.0,168.0,3.0,0.0,0.0,sales,low
15138,22846,22846,1240.0,0.12,0.84,7.0,261.0,4.0,0.0,0.0,support,medium
15139,22847,22847,8320.0,0.72,0.53,4.0,108.0,3.0,0.0,0.0,IT,low
15140,22848,22848,414.0,0.73,0.46,4.0,280.0,5.0,0.0,0.0,IT,medium
15141,22849,22849,14088.0,0.62,0.75,5.0,220.0,3.0,0.0,0.0,sales,low
15142,22852,22852,11895.0,0.35,0.6,5.0,205.0,4.0,0.0,0.0,sales,medium
15143,22856,22856,4439.0,0.89,0.64,3.0,202.0,4.0,0.0,0.0,IT,medium
15144,22857,22857,14570.0,0.78,0.69,4.0,227.0,5.0,0.0,0.0,marketing,low
15145,22858,22858,11179.0,0.58,0.36,5.0,148.0,4.0,1.0,1.0,support,medium
15146,22859,22859,5549.0,0.53,0.58,3.0,201.0,3.0,0.0,0.0,RandD,low
15147,22860,22860,14134.0,0.72,0.82,4.0,263.0,5.0,0.0,0.0,management,medium
15148,22861,22861,7332.0,0.94,0.73,4.0,221.0,3.0,0.0,0.0,IT,high
15149,22862,22862,12769.0,0.81,0.49,5.0,261.0,3.0,0.0,0.0,IT,high
15150,22863,22863,2626.0,0.38,0.4,2.0,104.0,3.0,0.0,0.0,technical,low
15151,22864,22864,8767.0,0.59,0.78,4.0,187.0,2.0,0.0,0.0,sales,high
15152,22865,22865,14926.0,0.61,0.81,3.0,255.0,4.0,0.0,0.0,technical,medium
15153,22867,22867,4767.0,0.6,0.79,4.0,260.0,3.0,0.0,0.0,product_mng,medium
15154,22868,22868,8777.0,0.74,0.9,5.0,271.0,5.0,0.0,0.0,RandD,medium
15155,22869,22869,2395.0,0.75,0.46,3.0,233.0,2.0,0.0,0.0,management,high
15156,22870,22870,14207.0,0.74,0.53,4.0,209.0,5.0,0.0,0.0,marketing,medium
15157,22873,22873,4640.0,0.73,0.67,3.0,185.0,3.0,0.0,0.0,management,high
15158,22874,22874,11172.0,0.09,0.85,3.0,244.0,3.0,0.0,0.0,marketing,low
15159,22875,22875,14914.0,0.14,0.84,3.0,263.0,7.0,0.0,0.0,sales,medium
15160,22876,22876,11124.0,0.42,0.5,2.0,139.0,3.0,0.0,0.0,technical,medium
15161,22877,22877,2387.0,0.89,0.54,5.0,269.0,3.0,0.0,0.0,product_mng,low
15162,22878,22878,10203.0,0.91,0.55,3.0,143.0,8.0,0.0,1.0,management,medium
15163,22879,22879,2614.0,0.62,0.87,5.0,301.0,3.0,0.0,0.0,sales,medium
15164,22881,22881,4751.0,0.67,0.83,3.0,199.0,3.0,0.0,0.0,sales,medium
15165,22882,22882,2039.0,0.81,0.81,3.0,277.0,4.0,1.0,0.0,sales,low
15166,22883,22883,6212.0,0.94,0.72,3.0,202.0,3.0,0.0,0.0,sales,medium
15167,22884,22884,10870.0,0.12,0.95,7.0,249.0,4.0,0.0,0.0,marketing,low
15168,22885,22885,2337.0,0.7,1.0,4.0,149.0,3.0,0.0,0.0,support,medium
15169,22886,22886,2284.0,0.44,0.44,2.0,156.0,3.0,0.0,0.0,marketing,low
15170,22888,22888,12983.0,0.1,0.89,7.0,260.0,4.0,0.0,0.0,accounting,low
15171,22893,22893,1724.0,0.43,0.54,2.0,136.0,3.0,0.0,0.0,sales,low
15172,22894,22894,2515.0,0.46,0.48,2.0,185.0,3.0,0.0,0.0,technical,medium
15173,22895,22895,4915.0,0.95,0.99,3.0,140.0,4.0,0.0,0.0,marketing,low
15174,22897,22897,10163.0,0.61,0.92,4.0,279.0,8.0,0.0,0.0,sales,low
15175,22898,22898,5541.0,0.61,0.57,4.0,181.0,5.0,0.0,0.0,sales,medium
15176,22899,22899,8686.0,0.69,0.85,5.0,203.0,8.0,0.0,0.0,sales,medium
15177,22900,22900,7480.0,0.9,0.64,3.0,163.0,3.0,0.0,0.0,product_mng,low
15178,22903,22903,2659.0,0.71,0.77,6.0,272.0,4.0,0.0,0.0,support,high
15179,22905,22905,3842.0,0.64,0.77,5.0,108.0,3.0,1.0,0.0,hr,low
15180,22906,22906,2505.0,0.82,0.88,3.0,266.0,3.0,0.0,0.0,technical,low
15181,22907,22907,3041.0,0.1,0.76,7.0,274.0,4.0,0.0,0.0,sales,medium
15182,22909,22909,3766.0,0.24,0.76,3.0,259.0,4.0,0.0,0.0,technical,low
15183,22910,22910,12175.0,0.46,0.7,3.0,161.0,2.0,1.0,0.0,sales,low
15184,22911,22911,3937.0,0.94,0.72,3.0,266.0,3.0,1.0,0.0,product_mng,medium
15185,22913,22913,4274.0,0.87,0.79,5.0,215.0,5.0,0.0,0.0,sales,low
15186,22914,22914,4482.0,0.67,0.82,3.0,110.0,8.0,0.0,0.0,management,low
15187,22916,22916,13524.0,0.39,0.47,2.0,133.0,3.0,0.0,0.0,marketing,low
15188,22917,22917,13981.0,0.25,0.72,5.0,96.0,6.0,0.0,0.0,product_mng,low
15189,22919,22919,12310.0,0.61,0.51,3.0,199.0,7.0,0.0,0.0,sales,medium
15190,22920,22920,5242.0,0.16,0.88,4.0,229.0,4.0,0.0,0.0,IT,medium
15191,22921,22921,3524.0,0.96,0.77,4.0,269.0,3.0,0.0,0.0,support,low
15192,22922,22922,10212.0,0.95,0.97,3.0,178.0,3.0,0.0,1.0,management,medium
15193,22923,22923,12092.0,0.63,0.54,3.0,191.0,10.0,0.0,0.0,management,high
15194,22924,22924,2778.0,0.81,0.58,4.0,203.0,2.0,0.0,0.0,sales,medium
15195,22925,22925,12840.0,0.76,0.81,4.0,255.0,2.0,0.0,0.0,accounting,high
15196,22927,22927,7956.0,0.77,0.87,4.0,239.0,3.0,0.0,0.0,accounting,high
15197,22929,22929,2596.0,0.19,0.52,6.0,259.0,4.0,1.0,0.0,support,medium
15198,22930,22930,14555.0,0.61,0.54,4.0,140.0,7.0,0.0,0.0,sales,medium
15199,22934,22934,3094.0,0.74,0.51,3.0,151.0,3.0,0.0,0.0,accounting,medium
15200,22937,22937,6387.0,0.82,0.71,6.0,200.0,4.0,0.0,0.0,accounting,high
15201,22939,22939,3507.0,0.71,0.74,4.0,270.0,3.0,0.0,0.0,accounting,low
15202,22940,22940,9922.0,0.76,0.7,3.0,198.0,2.0,1.0,0.0,hr,high
15203,22941,22941,4004.0,0.93,0.76,4.0,268.0,5.0,0.0,0.0,sales,medium
15204,22942,22942,1966.0,0.7,0.5,4.0,219.0,3.0,0.0,0.0,sales,low
15205,22943,22943,2107.0,0.92,0.59,4.0,148.0,8.0,0.0,0.0,sales,medium
15206,22945,22945,13878.0,0.35,0.5,2.0,96.0,3.0,0.0,0.0,product_mng,low
15207,22946,22946,2510.0,0.75,0.88,5.0,204.0,5.0,0.0,0.0,marketing,low
15208,22947,22947,12088.0,0.62,0.46,6.0,207.0,3.0,0.0,0.0,sales,low
15209,22949,22949,4782.0,0.65,0.71,3.0,200.0,2.0,0.0,0.0,hr,medium
15210,22950,22950,14293.0,0.86,0.83,4.0,266.0,5.0,0.0,0.0,support,low
15211,22951,22951,5941.0,0.76,0.86,3.0,198.0,2.0,0.0,0.0,sales,high
15212,22952,22952,5801.0,1.0,0.87,3.0,152.0,3.0,0.0,0.0,technical,medium
15213,22953,22953,1294.0,0.91,0.97,7.0,283.0,5.0,0.0,0.0,IT,low
15214,22954,22954,13288.0,0.75,0.75,3.0,245.0,4.0,0.0,0.0,marketing,low
15215,22955,22955,7081.0,0.71,0.74,3.0,197.0,3.0,0.0,0.0,sales,medium
15216,22956,22956,5359.0,0.78,0.79,3.0,195.0,5.0,0.0,0.0,sales,low
15217,22958,22958,7658.0,0.67,0.73,4.0,133.0,2.0,1.0,1.0,management,medium
15218,22961,22961,11158.0,0.69,0.76,5.0,199.0,2.0,0.0,0.0,sales,high
15219,22962,22962,7656.0,0.93,0.7,3.0,251.0,3.0,1.0,0.0,sales,medium
15220,22963,22963,4528.0,0.62,0.82,4.0,207.0,4.0,0.0,0.0,management,high
15221,22965,22965,11116.0,0.54,0.72,3.0,252.0,6.0,0.0,0.0,marketing,low
15222,22966,22966,3971.0,0.99,0.54,4.0,140.0,2.0,0.0,0.0,technical,medium
15223,22970,22970,10175.0,0.61,0.96,3.0,269.0,4.0,0.0,0.0,support,medium
15224,22971,22971,1.0,0.73,0.93,4.0,245.0,5.0,0.0,0.0,sales,medium
15225,22972,22972,2365.0,0.67,0.56,4.0,145.0,2.0,0.0,0.0,accounting,high
15226,22973,22973,2950.0,0.38,0.55,4.0,145.0,3.0,0.0,0.0,sales,medium
15227,22974,22974,11071.0,0.87,0.73,4.0,169.0,6.0,0.0,0.0,IT,low
15228,22975,22975,3925.0,0.69,0.74,2.0,258.0,5.0,1.0,0.0,sales,medium
15229,22976,22976,13388.0,0.78,0.72,3.0,135.0,10.0,1.0,1.0,management,medium
15230,22978,22978,5299.0,0.8,0.71,4.0,223.0,3.0,1.0,1.0,sales,high
15231,22979,22979,10790.0,0.63,0.99,3.0,252.0,5.0,0.0,0.0,sales,low
15232,22980,22980,1863.0,0.36,0.47,2.0,140.0,3.0,0.0,0.0,marketing,low
15233,22981,22981,13034.0,0.67,0.72,3.0,251.0,7.0,0.0,0.0,management,medium
15234,22983,22983,9034.0,0.61,0.76,4.0,208.0,2.0,0.0,0.0,support,medium
15235,22986,22986,7536.0,0.73,0.73,4.0,262.0,4.0,0.0,0.0,hr,low
15236,22987,22987,1549.0,0.63,0.56,2.0,137.0,3.0,0.0,0.0,technical,low
15237,22988,22988,2191.0,0.2,0.69,5.0,275.0,4.0,1.0,0.0,sales,low
15238,22989,22989,11994.0,0.87,0.93,3.0,265.0,3.0,0.0,0.0,support,low
15239,22991,22991,13450.0,0.48,0.72,2.0,185.0,3.0,0.0,0.0,sales,medium
15240,22993,22993,7427.0,0.84,0.7,5.0,203.0,6.0,0.0,0.0,support,low
15241,22994,22994,4999.0,0.8,0.92,3.0,270.0,6.0,0.0,0.0,technical,high
15242,22995,22995,12784.0,0.83,0.81,5.0,261.0,6.0,0.0,0.0,sales,low
15243,22996,22996,7219.0,0.82,0.72,3.0,104.0,6.0,0.0,0.0,product_mng,medium
15244,22998,22998,8138.0,0.71,0.77,4.0,232.0,5.0,0.0,0.0,RandD,medium
15245,22999,22999,14362.0,0.21,0.52,6.0,284.0,7.0,0.0,0.0,sales,medium
15246,23000,23000,13766.0,0.89,0.87,4.0,260.0,10.0,0.0,0.0,sales,low
15247,23001,23001,2688.0,0.15,0.78,6.0,261.0,6.0,1.0,0.0,technical,low
15248,23004,23004,4565.0,0.29,0.73,6.0,256.0,4.0,0.0,0.0,support,low
15249,23006,23006,3620.0,0.93,0.59,4.0,238.0,4.0,1.0,0.0,marketing,low
15250,23007,23007,6843.0,0.53,0.58,3.0,229.0,2.0,1.0,0.0,sales,low
15251,23008,23008,13584.0,0.84,0.48,4.0,275.0,3.0,0.0,1.0,marketing,low
15252,23009,23009,6560.0,0.75,0.98,4.0,145.0,3.0,0.0,1.0,accounting,low
15253,23011,23011,8181.0,0.66,0.54,4.0,187.0,3.0,0.0,1.0,management,medium
15254,23012,23012,10811.0,0.78,0.95,3.0,231.0,4.0,0.0,0.0,management,high
15255,23014,23014,1715.0,0.67,0.82,4.0,257.0,2.0,0.0,0.0,support,medium
15256,23015,23015,1282.0,0.44,0.48,2.0,157.0,8.0,0.0,0.0,marketing,low
15257,23016,23016,5212.0,0.52,0.97,4.0,200.0,4.0,1.0,0.0,accounting,medium
15258,23019,23019,4260.0,0.63,0.76,4.0,168.0,4.0,0.0,0.0,sales,high
15259,23020,23020,4023.0,0.75,0.55,3.0,138.0,4.0,0.0,0.0,IT,low
15260,23021,23021,13303.0,0.45,0.46,2.0,152.0,3.0,0.0,0.0,IT,low
15261,23023,23023,1403.0,0.38,0.6,5.0,282.0,6.0,0.0,0.0,IT,low
15262,23024,23024,6329.0,0.63,0.59,4.0,150.0,8.0,0.0,1.0,management,medium
15263,23026,23026,3827.0,0.62,0.45,2.0,160.0,3.0,0.0,0.0,accounting,medium
15264,23027,23027,12429.0,0.44,0.52,2.0,161.0,2.0,0.0,0.0,marketing,high
15265,23028,23028,2868.0,0.63,0.64,2.0,145.0,2.0,0.0,0.0,sales,medium
15266,23030,23030,14171.0,0.42,0.74,2.0,206.0,3.0,0.0,0.0,accounting,low
15267,23032,23032,2684.0,0.12,0.92,6.0,282.0,4.0,1.0,0.0,hr,low
15268,23033,23033,9078.0,0.57,0.73,4.0,198.0,2.0,0.0,0.0,RandD,medium
15269,23034,23034,2595.0,0.23,0.74,3.0,112.0,4.0,1.0,0.0,support,medium
15270,23036,23036,8832.0,0.22,0.89,6.0,266.0,4.0,0.0,0.0,product_mng,medium
15271,23037,23037,7840.0,0.59,0.73,4.0,194.0,2.0,0.0,0.0,sales,high
15272,23040,23040,10978.0,0.71,0.97,3.0,196.0,3.0,0.0,1.0,technical,medium
15273,23041,23041,8899.0,0.84,0.76,3.0,246.0,3.0,1.0,0.0,product_mng,high
15274,23042,23042,2461.0,0.95,0.8,2.0,185.0,6.0,0.0,0.0,technical,low
15275,23043,23043,4944.0,0.72,0.51,4.0,134.0,2.0,0.0,0.0,IT,low
15276,23044,23044,13939.0,0.61,0.47,2.0,140.0,3.0,0.0,0.0,technical,low
15277,23045,23045,4594.0,0.24,0.86,5.0,223.0,3.0,0.0,0.0,IT,medium
15278,23046,23046,10876.0,0.43,0.42,2.0,159.0,3.0,0.0,0.0,technical,low
15279,23047,23047,8217.0,0.62,0.68,4.0,203.0,3.0,0.0,0.0,sales,medium
15280,23048,23048,2935.0,0.64,0.91,4.0,155.0,3.0,0.0,0.0,technical,medium
15281,23049,23049,9028.0,0.54,0.45,3.0,166.0,4.0,1.0,0.0,sales,low
15282,23050,23050,7838.0,0.64,0.46,5.0,195.0,2.0,0.0,0.0,technical,medium
15283,23051,23051,4326.0,0.62,0.66,6.0,204.0,3.0,1.0,0.0,sales,low
15284,23052,23052,8172.0,0.7,0.93,4.0,249.0,6.0,0.0,0.0,sales,medium
15285,23054,23054,2568.0,0.72,0.52,2.0,147.0,8.0,0.0,0.0,sales,medium
15286,23055,23055,4543.0,0.78,0.76,4.0,204.0,3.0,0.0,0.0,IT,low
15287,23057,23057,2446.0,0.14,0.87,6.0,255.0,4.0,0.0,0.0,sales,low
15288,23058,23058,13139.0,0.83,0.9,5.0,278.0,3.0,0.0,0.0,sales,high
15289,23060,23060,3101.0,0.54,0.47,3.0,129.0,5.0,0.0,1.0,RandD,low
15290,23061,23061,3436.0,0.49,0.56,2.0,133.0,3.0,0.0,0.0,marketing,low
15291,23062,23062,4189.0,0.93,0.73,3.0,187.0,3.0,0.0,0.0,product_mng,medium
15292,23063,23063,9416.0,0.17,0.93,6.0,276.0,4.0,0.0,0.0,IT,low
15293,23064,23064,9741.0,0.78,0.87,3.0,276.0,10.0,0.0,0.0,management,medium
15294,23067,23067,12890.0,0.58,0.74,4.0,253.0,7.0,0.0,0.0,sales,medium
15295,23068,23068,8649.0,0.14,0.77,6.0,293.0,4.0,0.0,0.0,RandD,low
15296,23069,23069,10096.0,0.57,0.75,3.0,160.0,4.0,0.0,0.0,support,low
15297,23070,23070,14859.0,0.63,0.73,4.0,161.0,7.0,0.0,0.0,sales,medium
15298,23072,23072,8478.0,0.92,0.88,3.0,245.0,3.0,0.0,0.0,hr,medium
15299,23073,23073,2861.0,0.75,0.5,2.0,103.0,4.0,0.0,0.0,sales,low
15300,23074,23074,13617.0,0.88,0.53,3.0,165.0,10.0,0.0,0.0,sales,medium
15301,23075,23075,4643.0,0.85,0.95,3.0,219.0,3.0,1.0,1.0,accounting,high
15302,23077,23077,13605.0,0.75,0.55,3.0,205.0,3.0,0.0,0.0,management,high
15303,23081,23081,4615.0,0.68,0.96,5.0,202.0,2.0,1.0,0.0,support,medium
15304,23082,23082,3736.0,0.66,0.79,4.0,247.0,3.0,0.0,1.0,accounting,medium
15305,23086,23086,9780.0,0.55,0.81,3.0,241.0,5.0,0.0,0.0,IT,medium
15306,23088,23088,14052.0,0.51,0.5,3.0,150.0,3.0,1.0,0.0,RandD,medium
15307,23092,23092,2619.0,0.18,0.96,6.0,277.0,5.0,0.0,0.0,marketing,low
15308,23095,23095,7684.0,0.65,1.0,4.0,214.0,3.0,0.0,0.0,sales,medium
15309,23096,23096,13497.0,0.55,0.71,3.0,202.0,10.0,0.0,0.0,sales,low
15310,23098,23098,2795.0,0.71,0.71,4.0,220.0,5.0,0.0,0.0,RandD,low
15311,23099,23099,2920.0,0.62,0.94,5.0,261.0,2.0,0.0,0.0,product_mng,high
15312,23100,23100,3854.0,0.63,0.52,4.0,215.0,4.0,0.0,0.0,hr,medium
15313,23102,23102,14999.0,0.66,0.84,4.0,254.0,10.0,0.0,0.0,management,high
15314,23103,23103,7818.0,0.79,0.7,3.0,204.0,3.0,0.0,0.0,product_mng,high
15315,23104,23104,1773.0,0.4,0.45,2.0,164.0,6.0,0.0,0.0,support,low
15316,23106,23106,14372.0,0.8,0.92,3.0,265.0,5.0,0.0,0.0,sales,low
15317,23109,23109,7969.0,0.83,0.95,4.0,272.0,5.0,0.0,0.0,hr,low
15318,23111,23111,1281.0,0.77,0.95,4.0,219.0,5.0,0.0,0.0,hr,low
15319,23112,23112,7791.0,0.57,0.87,3.0,203.0,2.0,0.0,0.0,technical,medium
15320,23113,23113,14644.0,0.49,0.92,4.0,241.0,3.0,0.0,0.0,marketing,high
15321,23116,23116,2119.0,0.69,0.81,3.0,195.0,3.0,0.0,0.0,accounting,low
15322,23117,23117,14475.0,0.72,0.86,4.0,154.0,6.0,1.0,0.0,IT,low
15323,23118,23118,8118.0,0.59,0.8,3.0,165.0,4.0,0.0,0.0,sales,medium
15324,23119,23119,12762.0,0.63,0.72,3.0,268.0,5.0,0.0,0.0,marketing,low
15325,23122,23122,3363.0,0.13,0.82,6.0,271.0,4.0,0.0,0.0,support,high
15326,23124,23124,3853.0,0.14,0.75,4.0,264.0,3.0,0.0,0.0,RandD,low
15327,23125,23125,12215.0,0.51,0.5,3.0,142.0,10.0,0.0,1.0,sales,medium
15328,23127,23127,3010.0,0.71,0.55,3.0,151.0,3.0,0.0,0.0,technical,medium
15329,23128,23128,9721.0,0.79,0.72,3.0,201.0,5.0,0.0,0.0,support,medium
15330,23130,23130,747.0,0.76,0.51,4.0,275.0,4.0,0.0,0.0,support,low
15331,23131,23131,12345.0,0.88,0.85,4.0,200.0,3.0,0.0,0.0,hr,high
15332,23132,23132,7002.0,0.67,0.51,4.0,201.0,3.0,0.0,0.0,sales,low
15333,23134,23134,8113.0,0.92,0.51,4.0,201.0,3.0,0.0,0.0,hr,medium
15334,23137,23137,10511.0,0.62,0.71,3.0,228.0,10.0,1.0,0.0,sales,medium
15335,23138,23138,11029.0,0.73,0.64,3.0,161.0,3.0,0.0,0.0,sales,low
15336,23139,23139,1686.0,0.12,0.86,7.0,256.0,4.0,0.0,0.0,sales,medium
15337,23140,23140,5845.0,0.9,0.93,5.0,271.0,3.0,0.0,0.0,support,low
15338,23141,23141,2629.0,0.48,0.44,2.0,128.0,3.0,0.0,0.0,marketing,low
15339,23144,23144,14764.0,0.64,0.86,3.0,111.0,10.0,0.0,0.0,management,medium
15340,23145,23145,8349.0,0.76,0.72,3.0,246.0,3.0,0.0,0.0,sales,low
15341,23150,23150,2988.0,0.77,0.54,2.0,135.0,2.0,0.0,0.0,sales,medium
15342,23151,23151,4270.0,0.51,0.98,3.0,218.0,2.0,0.0,0.0,sales,high
15343,23153,23153,2298.0,0.49,0.43,2.0,132.0,3.0,0.0,0.0,IT,low
15344,23154,23154,7474.0,0.59,0.59,5.0,174.0,8.0,0.0,0.0,product_mng,high
15345,23156,23156,4509.0,0.54,0.48,3.0,204.0,2.0,0.0,0.0,hr,medium
15346,23157,23157,14438.0,0.84,0.49,4.0,163.0,5.0,0.0,0.0,technical,low
15347,23159,23159,12899.0,0.6,0.83,3.0,173.0,2.0,0.0,0.0,product_mng,high
15348,23161,23161,1095.0,0.74,0.56,4.0,234.0,3.0,1.0,0.0,RandD,medium
15349,23162,23162,12852.0,0.76,0.84,5.0,141.0,3.0,0.0,0.0,support,medium
15350,23163,23163,11541.0,0.13,0.82,6.0,274.0,4.0,0.0,0.0,technical,low
15351,23164,23164,4999.0,0.79,0.72,3.0,149.0,3.0,0.0,0.0,sales,medium
15352,23168,23168,7578.0,0.6,0.79,3.0,199.0,3.0,0.0,0.0,support,low
15353,23169,23169,4464.0,0.66,0.79,3.0,205.0,2.0,0.0,0.0,support,medium
15354,23170,23170,11910.0,0.64,0.57,5.0,266.0,7.0,0.0,0.0,IT,medium
15355,23171,23171,4210.0,0.77,0.88,2.0,137.0,3.0,0.0,0.0,IT,low
15356,23173,23173,6230.0,0.81,0.75,4.0,204.0,2.0,0.0,0.0,technical,medium
15357,23174,23174,12778.0,0.63,0.72,4.0,208.0,4.0,0.0,0.0,support,high
15358,23175,23175,11542.0,0.61,0.49,3.0,159.0,3.0,0.0,0.0,marketing,medium
15359,23176,23176,12445.0,0.18,0.75,6.0,255.0,4.0,0.0,0.0,marketing,medium
15360,23178,23178,7330.0,0.84,1.0,4.0,203.0,6.0,0.0,0.0,technical,low
15361,23180,23180,1860.0,0.44,0.46,2.0,142.0,4.0,0.0,0.0,RandD,low
15362,23181,23181,13720.0,0.37,0.42,2.0,152.0,3.0,0.0,0.0,marketing,low
15363,23183,23183,2865.0,0.26,0.77,6.0,255.0,5.0,0.0,0.0,IT,low
15364,23184,23184,7878.0,0.64,0.56,5.0,207.0,2.0,0.0,0.0,sales,low
15365,23188,23188,12246.0,0.16,0.87,2.0,243.0,4.0,0.0,0.0,accounting,low
15366,23189,23189,4078.0,0.45,0.47,2.0,181.0,3.0,0.0,0.0,hr,medium
15367,23190,23190,2101.0,0.77,0.69,5.0,257.0,6.0,1.0,0.0,product_mng,low
15368,23192,23192,11477.0,0.68,0.66,3.0,188.0,4.0,0.0,0.0,technical,low
15369,23193,23193,12118.0,0.6,0.54,3.0,146.0,10.0,1.0,0.0,management,medium
15370,23196,23196,2388.0,0.65,0.46,3.0,183.0,3.0,0.0,0.0,sales,medium
15371,23198,23198,13981.0,0.72,0.7,4.0,207.0,10.0,1.0,0.0,management,medium
15372,23200,23200,10447.0,0.67,1.0,3.0,258.0,5.0,0.0,0.0,sales,low
15373,23202,23202,13934.0,0.84,0.89,3.0,207.0,4.0,0.0,0.0,marketing,medium
15374,23203,23203,665.0,0.71,0.83,3.0,239.0,5.0,0.0,0.0,marketing,low
15375,23204,23204,3756.0,0.76,0.65,3.0,163.0,6.0,0.0,0.0,support,low
15376,23205,23205,6366.0,0.66,0.83,5.0,241.0,2.0,0.0,0.0,sales,high
15377,23206,23206,9112.0,0.97,0.77,3.0,198.0,6.0,0.0,0.0,support,medium
15378,23207,23207,8312.0,0.77,0.7,5.0,270.0,3.0,1.0,0.0,RandD,high
15379,23208,23208,8292.0,0.73,0.47,6.0,261.0,5.0,0.0,0.0,IT,low
15380,23209,23209,7798.0,0.86,0.78,4.0,195.0,3.0,0.0,0.0,IT,medium
15381,23210,23210,6836.0,0.65,0.81,5.0,166.0,2.0,0.0,0.0,product_mng,high
15382,23212,23212,6203.0,0.63,0.77,3.0,202.0,3.0,0.0,0.0,RandD,high
15383,23213,23213,9180.0,0.68,0.67,6.0,237.0,4.0,0.0,0.0,support,medium
15384,23214,23214,13213.0,0.75,0.99,4.0,117.0,3.0,0.0,1.0,management,low
15385,23216,23216,13159.0,0.82,0.98,5.0,201.0,2.0,1.0,0.0,sales,low
15386,23217,23217,1309.0,0.16,0.79,7.0,267.0,4.0,0.0,0.0,sales,low
15387,23218,23218,861.0,0.13,0.89,7.0,267.0,4.0,0.0,0.0,technical,low
15388,23219,23219,13872.0,0.42,0.44,2.0,96.0,4.0,0.0,0.0,marketing,low
15389,23221,23221,14860.0,0.75,0.85,5.0,219.0,2.0,0.0,0.0,IT,high
15390,23222,23222,2636.0,0.42,0.47,2.0,148.0,3.0,0.0,0.0,sales,medium
15391,23223,23223,13417.0,0.75,1.0,3.0,237.0,2.0,0.0,0.0,product_mng,low
15392,23225,23225,6425.0,0.65,0.73,4.0,176.0,5.0,0.0,0.0,IT,low
15393,23226,23226,5434.0,0.96,0.45,2.0,232.0,3.0,0.0,0.0,sales,low
15394,23229,23229,8423.0,0.64,0.88,4.0,160.0,8.0,0.0,0.0,IT,low
15395,23230,23230,2051.0,0.82,0.74,4.0,208.0,3.0,0.0,0.0,marketing,low
15396,23231,23231,11832.0,0.95,0.98,4.0,209.0,5.0,0.0,0.0,accounting,low
15397,23232,23232,5110.0,0.59,0.78,4.0,196.0,3.0,0.0,0.0,sales,medium
15398,23233,23233,5980.0,0.62,0.72,3.0,173.0,3.0,0.0,0.0,sales,medium
15399,23234,23234,9852.0,0.59,0.64,4.0,203.0,2.0,1.0,0.0,hr,medium
15400,23235,23235,5074.0,0.66,0.85,4.0,200.0,7.0,0.0,0.0,sales,low
15401,23240,23240,1931.0,0.75,0.72,3.0,272.0,2.0,0.0,0.0,management,high
15402,23241,23241,10341.0,0.89,0.9,3.0,144.0,4.0,0.0,0.0,sales,medium
15403,23242,23242,10844.0,0.78,0.79,5.0,260.0,2.0,0.0,0.0,sales,low
15404,23244,23244,14204.0,0.73,0.76,5.0,275.0,4.0,0.0,0.0,management,high
