OBS#,CHK_ACCT,DURATION,HISTORY,NEW_CAR,USED_CAR,FURNITURE,RADIO/TV,EDUCATION,RETRAINING,AMOUNT,SAV_ACCT,EMPLOYMENT,INSTALL_RATE,MALE_DIV,MALE_SINGLE,MALE_MAR_or_WID,CO-APPLICANT,GUARANTOR,PRESENT_RESIDENT,REAL_ESTATE,PROP_UNKN_NONE,AGE,OTHER_INSTALL,RENT,OWN_RES,NUM_CREDITS,JOB,NUM_DEPENDENTS,TELEPHONE,FOREIGN,RESPONSE
874905111,0,16,2,1,0,0,0,0,0,6570,0,1,1,0,0,0,0,0,4,0,0,26,0,0,0,2,1,1,1,0,0
207523523,1,31,2,0,0,0,0,0,0,3168,0,4,2,0,0,0,0,0,4,0,0,43,0,0,0,2,1,1,1,0,0
593684838,3,14,2,1,0,1,0,0,0,9776,0,3,2,0,0,0,0,0,2,0,1,30,0,0,1,2,2,2,0,0,0
777018511,1,28,2,1,0,0,0,0,0,2701,0,1,3,0,1,0,0,0,2,0,0,23,0,0,1,1,2,1,1,0,0
783342801,1,13,3,0,0,0,1,1,0,1715,0,3,1,0,0,0,0,0,2,0,0,19,1,0,1,1,2,2,0,0,0
227794934,1,11,2,1,0,1,0,1,0,3870,0,2,1,0,0,0,0,0,2,0,0,67,0,0,1,1,2,1,0,0,0
887717442,1,14,4,0,0,1,0,0,1,8526,0,4,4,0,1,0,0,0,4,0,0,45,1,0,1,1,3,2,1,0,0
861561119,0,27,3,0,0,0,0,0,0,3739,0,1,2,0,1,0,0,0,3,0,0,19,0,1,1,2,2,1,0,0,0
477390344,1,21,2,0,0,0,0,0,0,3247,0,0,1,0,0,0,0,0,4,0,1,30,0,0,1,1,2,1,1,0,0
584768118,0,21,2,0,0,0,0,0,0,12241,0,3,2,0,0,0,0,0,2,1,0,33,1,0,1,1,3,1,0,0,0
233662898,0,43,1,1,0,0,0,1,0,18175,0,0,2,0,1,0,0,0,2,0,0,24,0,0,1,1,1,2,1,0,0
848135297,3,21,2,0,0,0,0,0,0,16093,0,1,4,0,1,1,0,0,1,1,0,42,0,0,0,1,2,1,0,0,0
977749712,0,22,2,1,0,0,0,0,0,2969,1,0,2,0,1,0,0,0,4,0,0,19,0,0,0,1,2,1,1,0,0
238453639,2,15,2,0,0,0,0,0,0,2331,0,1,2,0,0,0,0,0,4,0,0,19,0,0,0,2,2,1,0,0,0
506981929,0,7,4,1,0,0,0,0,0,4092,0,1,4,0,1,0,0,0,4,0,0,29,0,0,1,1,1,1,1,0,0
118647160,1,21,2,1,0,1,0,0,0,3779,0,4,1,0,1,0,0,0,4,1,0,39,1,0,1,1,2,2,1,0,0
219403648,0,35,0,1,0,0,0,1,0,18424,0,4,1,0,0,0,0,0,2,1,0,27,1,1,1,2,2,2,0,0,0
984590974,0,26,2,0,0,1,0,0,0,1457,0,1,2,0,1,0,0,0,4,1,0,19,0,0,1,1,2,1,0,0,0
912927713,0,24,2,0,0,0,1,0,0,3239,0,3,4,1,0,0,0,0,2,1,0,19,1,0,0,1,1,1,1,0,0
678609052,3,14,2,1,0,0,1,0,0,665,0,4,2,0,0,0,0,1,4,1,0,36,0,1,1,1,2,1,1,0,0
720621935,0,55,2,0,0,0,0,0,0,8317,0,1,2,0,1,0,0,1,4,0,1,26,0,0,1,1,1,1,0,0,0
626077826,1,32,2,1,0,1,0,0,0,3259,0,1,4,1,1,0,0,0,3,0,0,27,0,0,0,1,2,1,0,0,0
359827169,3,21,2,1,0,0,0,0,0,18424,0,1,4,0,0,0,1,0,2,1,0,19,0,0,1,1,2,1,1,0,0
370520548,0,16,2,1,0,0,0,0,0,4302,0,3,3,0,1,0,0,0,4,1,1,21,1,0,1,2,2,1,1,1,0
33635046,1,21,2,0,0,0,1,0,0,9553,4,3,2,0,1,0,0,0,1,1,0,26,1,0,1,1,2,1,0,0,0
175372987,0,16,4,1,0,0,0,0,0,3300,0,3,2,0,1,0,0,0,4,1,0,21,0,0,1,1,2,1,0,0,0
413801443,2,10,2,1,0,0,0,0,1,3181,0,0,4,0,1,1,0,0,2,0,0,19,0,0,1,2,2,1,0,0,0
462544423,1,25,2,0,0,1,1,0,0,6681,0,0,2,0,1,0,0,0,4,1,1,42,1,0,1,3,2,1,1,0,0
209887220,0,15,2,0,0,0,0,0,0,3526,0,1,4,0,1,0,0,0,4,0,0,29,0,0,1,1,2,1,0,0,0
571741688,3,40,2,1,0,0,0,0,0,4004,2,2,4,0,0,0,0,0,3,0,0,66,0,0,1,1,2,1,0,0,0
796339448,2,14,3,1,0,0,1,0,0,18424,0,4,4,0,1,0,0,0,3,1,0,35,0,0,1,1,2,1,1,0,0
449861591,0,20,2,0,0,0,0,0,0,7013,1,3,3,0,1,0,0,0,4,0,0,23,1,0,0,1,2,1,0,0,0
829850462,3,22,2,1,0,0,0,0,0,5435,4,2,4,1,1,0,0,0,4,0,0,24,0,0,1,2,2,1,0,0,0
987738128,1,18,2,0,0,0,0,0,0,4474,0,1,2,0,0,0,0,0,2,1,0,27,1,0,0,2,2,1,1,0,0
252464276,1,20,2,1,0,0,1,0,0,2732,0,0,2,0,1,0,0,0,2,0,1,61,1,0,1,1,2,1,0,0,0
166413444,1,13,0,0,0,0,0,0,0,2398,0,2,2,0,1,0,0,0,4,1,0,26,0,0,1,1,2,2,1,0,0
138130377,1,7,1,1,0,0,0,0,0,3665,0,3,3,0,0,0,0,0,4,0,0,26,0,0,1,1,2,2,0,0,0
314591085,1,23,4,0,0,0,0,0,0,3823,0,2,2,0,1,1,0,0,4,0,0,44,1,1,0,1,2,1,1,0,0
910150672,1,6,3,0,0,0,0,0,0,8949,4,3,4,0,1,0,0,0,2,0,1,30,1,0,1,3,0,1,1,1,0
232368024,1,54,2,1,0,0,1,0,0,3735,0,2,2,0,0,0,0,0,4,0,0,72,0,0,1,2,1,1,0,0,0
799062604,3,21,2,0,0,0,0,0,0,2609,0,0,4,0,1,0,0,0,4,0,1,31,0,0,1,2,2,2,1,0,0
143060429,0,19,3,0,0,1,0,0,0,2865,0,4,1,0,1,0,1,0,4,0,0,21,0,0,0,1,3,1,1,0,0
688431025,0,6,2,1,0,0,0,0,0,2826,0,3,4,0,1,1,0,0,2,0,0,19,0,0,1,2,2,1,1,0,0
623870162,1,7,1,0,0,0,0,0,0,3506,0,2,3,0,0,0,0,0,3,0,0,19,0,0,1,1,2,1,0,0,0
805733349,2,27,2,1,0,0,0,0,0,18424,0,4,3,0,0,0,0,0,2,0,0,65,1,0,1,2,1,1,0,0,0
7780711,1,27,2,0,0,0,1,0,0,3638,0,3,4,1,1,0,0,0,4,1,1,19,0,0,1,1,2,1,1,0,0
253004495,3,9,4,1,0,0,0,0,0,1012,0,0,4,0,1,0,0,0,4,1,0,45,1,0,1,2,2,1,1,0,0
102995010,0,29,4,1,0,1,0,0,0,3689,0,2,2,0,0,0,0,1,2,1,0,21,1,0,1,1,2,2,1,0,0
18510240,3,50,2,1,0,0,0,0,0,16559,3,4,1,0,1,0,0,0,2,0,0,21,0,0,1,1,2,1,1,0,0
119102005,1,6,2,1,0,0,0,0,0,1661,2,3,2,0,0,0,0,0,2,0,0,21,0,0,1,1,2,1,1,0,0
598757803,3,61,2,1,0,0,0,0,0,3438,0,4,3,0,1,0,0,0,4,1,1,28,0,0,1,1,2,1,1,0,0
364311182,3,32,2,1,0,1,0,0,0,18424,0,2,1,0,0,0,0,0,4,1,0,25,0,0,0,1,2,2,1,0,0
738421359,0,29,3,1,0,0,0,0,0,6032,4,1,4,0,1,0,0,0,4,0,0,23,0,0,1,1,2,1,0,0,0
938249557,0,21,2,0,0,0,0,0,0,13819,0,4,4,0,1,1,1,0,4,0,1,53,0,1,1,1,2,1,1,0,0
423689630,3,29,2,0,0,0,1,0,0,2449,0,2,1,0,1,0,0,0,3,0,0,19,0,0,1,1,1,1,0,0,0
477954855,0,51,2,0,0,0,0,1,0,4010,0,2,2,0,1,0,0,0,4,1,0,32,0,0,0,1,2,1,0,0,0
279040770,2,24,1,0,1,0,0,0,0,3800,0,0,1,0,1,0,0,0,4,0,0,24,0,0,1,2,2,1,0,0,0
288096355,1,33,2,1,0,0,0,0,0,1793,0,2,2,0,1,0,0,0,4,0,0,29,0,0,1,1,2,1,1,0,0
15002696,3,22,4,1,0,0,1,0,0,2009,1,0,1,0,0,1,0,0,2,1,0,39,0,0,0,1,1,1,0,0,0
697269038,0,18,0,0,0,0,0,0,0,1873,0,2,2,0,1,0,0,0,4,0,0,24,1,0,1,1,3,1,0,0,0
520765162,1,18,2,1,0,0,0,0,0,8076,4,3,2,0,0,0,0,0,4,0,0,40,0,0,0,2,2,1,0,0,0
565522386,0,19,2,0,1,0,0,0,0,7202,0,0,4,0,1,0,0,0,1,1,0,30,1,0,1,1,3,1,1,0,0
98327796,1,16,2,1,0,1,0,1,0,3191,0,2,4,0,1,0,0,0,4,1,1,20,1,0,1,1,1,1,0,0,0
284805355,3,53,2,1,0,0,0,0,0,4567,4,1,1,0,1,0,0,0,2,1,0,71,0,0,1,1,2,1,1,0,0
963377808,0,18,4,0,0,0,0,0,0,3453,0,2,2,0,0,1,0,0,3,1,0,24,0,1,1,1,2,1,0,1,0
329399646,0,8,2,0,0,0,0,0,0,2449,0,1,4,0,1,0,0,0,4,0,0,31,0,0,0,1,2,1,0,0,0
327262201,1,13,2,1,0,1,0,0,1,3754,0,0,2,0,1,0,0,0,4,1,0,23,1,0,0,1,2,1,1,0,0
262473776,3,21,3,0,0,1,0,0,1,10630,0,2,2,0,0,0,0,0,4,0,0,19,1,0,1,1,3,1,1,0,0
132902455,1,14,2,0,0,0,0,0,0,11666,0,2,4,1,0,0,0,0,2,0,0,20,0,0,1,1,1,1,1,0,0
544048343,2,25,4,0,0,0,0,0,0,3683,4,0,3,0,1,0,0,1,4,0,0,35,1,0,1,1,1,2,0,0,0
623229471,1,20,4,1,0,0,0,1,0,8860,0,1,1,0,1,0,0,0,4,0,0,41,0,0,1,1,2,1,1,0,0
225320164,1,53,2,1,0,0,0,0,0,2789,0,1,2,0,0,0,0,0,4,0,0,19,0,0,1,1,3,1,1,0,0
907561739,3,23,2,0,0,1,0,0,0,2181,0,4,1,0,1,0,0,0,2,1,0,27,1,0,1,2,2,1,0,0,0
221597279,3,7,2,0,0,1,0,0,0,8999,0,1,3,0,1,0,0,0,1,0,1,20,0,1,1,1,2,1,1,0,0
816973300,1,13,2,1,0,0,0,0,1,2323,0,1,1,0,0,0,0,0,4,0,0,47,1,0,1,1,2,1,1,0,0
859749058,1,20,2,1,0,1,0,0,0,3454,0,2,3,0,1,0,0,0,4,0,0,24,0,0,0,1,1,1,0,0,0
476863124,1,17,4,0,0,0,1,0,0,2268,0,4,2,0,0,0,1,0,4,0,0,42,1,0,1,1,2,1,0,0,0
195296112,3,47,3,0,0,0,0,0,0,8209,0,3,4,0,1,0,0,0,4,1,0,62,0,0,1,1,3,1,0,0,0
966996290,1,17,1,0,0,0,0,0,0,3928,0,1,2,0,0,1,0,0,2,0,0,19,0,0,1,1,3,1,1,0,0
128298256,3,26,2,1,0,0,0,0,0,14263,0,1,1,0,1,0,0,0,4,0,0,30,0,0,1,1,1,1,1,1,0
427294785,1,10,2,1,0,1,0,0,0,4672,0,1,2,0,1,0,0,0,2,1,0,19,0,0,0,1,1,1,0,0,0
953982390,1,26,2,0,0,0,0,0,0,18424,0,0,2,0,1,0,0,0,4,1,0,31,0,1,1,1,2,1,1,0,0
662019533,0,21,2,0,0,0,0,0,0,3411,0,4,4,0,0,0,0,0,1,0,0,23,0,1,1,1,2,1,0,0,0
415443934,0,32,2,0,0,1,0,0,0,4597,0,4,4,0,1,0,0,0,2,0,1,19,1,0,0,1,2,1,1,0,0
316359775,0,13,2,1,0,1,0,0,1,4600,0,1,4,0,1,0,0,0,2,0,1,36,1,0,1,1,2,1,1,0,0
835965774,1,28,2,0,0,0,0,0,0,2142,0,0,4,0,0,0,0,0,2,0,1,22,0,0,1,1,1,1,0,0,0
670768833,0,12,0,0,0,0,1,0,0,434,0,2,2,0,0,0,1,0,2,1,1,19,1,0,1,1,2,1,1,0,0
758518977,2,30,2,1,0,0,1,0,1,4492,0,2,2,0,1,1,0,0,1,0,0,52,0,0,1,2,2,1,1,0,0
69933078,1,41,2,0,0,0,0,0,0,4004,1,3,3,0,0,0,1,0,1,0,1,19,0,1,1,1,2,1,0,0,0
265811716,1,17,2,0,0,0,1,1,0,3683,0,3,2,0,1,0,0,0,2,0,1,32,0,1,0,1,1,2,0,0,0
862814459,0,18,2,1,0,0,0,0,1,3590,0,2,3,0,0,0,0,0,1,0,1,19,1,0,1,1,2,1,1,0,0
181091927,3,21,2,0,0,1,1,0,0,2686,0,1,1,0,1,1,0,0,4,0,0,29,1,0,1,2,2,2,1,0,0
225851470,0,36,1,0,0,0,1,0,0,4624,1,4,2,0,1,0,0,0,4,0,0,33,0,0,1,1,0,1,0,0,0
594632442,0,7,3,0,0,0,0,0,0,4001,0,2,4,0,1,1,0,1,1,0,0,47,0,0,1,1,2,1,1,0,0
377552384,1,40,2,1,0,1,0,0,0,7503,2,2,4,0,1,0,0,0,4,0,0,38,0,1,1,1,2,1,0,0,0
109152355,1,7,2,0,0,0,0,0,0,490,1,1,3,0,1,0,0,0,4,0,0,32,1,1,1,1,1,1,1,0,0
8917905,1,7,2,0,0,1,1,0,0,18004,1,1,4,0,0,0,0,0,4,0,0,64,0,0,0,1,2,2,1,0,0
503311910,0,18,0,1,0,0,0,0,0,2720,0,1,4,0,1,0,0,0,4,0,0,19,1,0,1,1,2,1,1,0,0
481433258,1,23,3,1,0,0,1,0,0,18424,2,3,3,1,1,0,0,0,1,0,0,19,0,0,0,1,3,2,1,0,0
712362268,1,25,2,1,1,0,1,0,0,18424,0,1,1,0,1,0,0,0,2,0,0,48,0,1,1,2,2,1,1,0,0
393486271,1,12,2,1,0,0,0,0,1,9883,0,0,4,0,0,0,0,1,4,0,0,33,0,0,0,1,2,1,0,0,0
690066866,3,18,0,1,0,0,0,0,0,1731,0,1,4,0,1,0,0,0,4,0,0,19,0,1,1,1,2,1,1,0,0
853801054,3,16,2,0,0,0,1,0,0,10617,2,3,4,0,1,0,0,0,2,0,0,42,0,0,0,2,2,2,1,0,0
574866572,3,8,2,1,0,1,0,0,0,18424,4,2,2,0,0,0,0,0,2,0,0,30,0,1,1,3,3,2,1,0,0
307229264,2,9,4,0,0,0,0,0,0,3545,4,2,2,0,1,0,0,0,4,0,0,19,0,0,1,1,2,1,1,0,0
187665068,1,23,1,1,0,0,0,0,0,3490,0,4,2,0,1,0,0,0,4,0,1,22,1,0,1,2,2,1,1,0,0
301804075,1,22,4,0,0,0,0,0,0,7305,0,0,4,0,0,0,0,0,3,0,0,28,0,0,0,1,2,1,0,0,0
997937878,1,18,2,0,0,0,0,0,1,2802,0,2,1,0,0,0,0,0,1,0,1,19,0,0,1,2,2,1,1,0,0
781019049,0,21,3,0,0,0,0,0,0,10817,0,2,3,0,1,0,0,0,2,1,1,23,0,0,1,1,2,1,0,0,0
230448535,1,20,2,0,0,0,1,0,0,4558,0,4,2,0,1,0,0,0,1,0,1,22,0,0,1,1,2,1,0,0,0
949442803,1,55,4,0,0,1,1,0,1,6078,0,0,3,0,0,0,1,0,3,0,1,19,0,1,1,1,0,2,0,0,0
259515718,3,62,1,0,0,0,0,0,0,4098,0,3,4,0,0,0,0,0,4,0,0,26,0,0,0,2,2,1,0,0,0
119665714,1,36,2,1,0,0,0,0,0,1513,0,1,2,0,1,0,0,0,2,0,0,19,0,0,1,2,2,1,1,0,0
271690919,1,17,2,1,0,0,0,0,0,3199,4,3,3,0,1,0,0,0,4,0,0,44,0,0,1,2,2,1,0,0,0
473913813,2,15,4,0,0,1,0,1,0,18424,3,2,3,0,0,0,0,0,2,0,0,21,0,1,0,1,2,1,0,0,0
617133821,1,16,1,0,0,1,0,1,0,13990,3,1,3,0,1,0,0,0,2,0,0,31,0,0,1,1,1,1,0,0,0
703262471,3,34,2,1,0,0,1,0,1,3520,0,2,4,0,1,0,0,0,1,1,0,21,0,0,0,1,2,1,1,0,0
260281750,3,10,4,1,0,0,0,0,0,1508,1,1,2,0,1,0,0,0,2,0,0,19,0,0,1,2,1,1,1,0,0
230037097,1,6,2,0,0,0,0,0,0,3489,4,1,1,0,0,0,1,0,4,0,0,19,0,0,1,2,1,2,0,0,0
573855230,1,20,0,0,0,0,0,0,0,3219,4,0,2,0,1,0,0,0,1,0,0,58,1,0,1,1,1,1,0,0,0
552479662,0,34,2,1,0,0,1,0,0,3622,0,0,3,0,1,0,0,0,4,1,0,19,0,0,0,1,3,1,0,0,0
887938553,3,11,2,1,0,0,0,0,0,3079,0,4,2,0,1,0,0,0,2,1,0,29,0,0,0,2,1,1,0,0,0
518369275,0,11,3,1,0,0,0,0,0,18424,4,3,4,0,1,0,0,0,4,0,1,24,0,0,1,1,2,1,1,0,0
334730971,1,6,0,0,0,1,0,0,0,3206,0,1,2,0,0,0,0,0,4,0,0,63,1,0,1,1,2,1,0,0,0
684687295,0,29,2,0,0,1,1,0,0,10607,0,1,3,0,0,0,0,0,4,1,0,19,0,0,1,1,3,2,0,0,0
191879904,1,33,2,0,0,1,1,0,0,3454,4,1,4,0,1,0,1,0,2,0,0,33,0,0,1,2,2,1,0,1,0
201210295,0,20,2,1,0,0,0,0,0,433,0,2,2,0,1,0,0,1,2,0,1,24,0,1,0,1,0,2,0,0,0
447523821,1,20,2,0,0,1,0,0,0,8569,0,0,2,0,0,0,0,0,4,0,0,27,0,0,1,2,2,2,1,0,0
287119252,1,22,1,0,0,1,0,0,0,3410,0,4,3,0,0,0,0,0,4,0,0,27,1,0,1,1,1,2,0,0,0
109495377,1,53,2,1,0,1,0,1,0,8011,0,1,4,0,0,0,0,0,4,1,1,19,1,0,1,2,2,1,1,0,0
7054004,1,8,3,0,0,1,0,0,0,3444,0,0,1,0,1,0,0,0,3,1,0,38,1,0,1,4,2,2,1,0,0
700525155,0,26,0,1,0,0,0,0,1,3285,3,0,3,0,1,1,0,0,4,0,0,38,0,0,1,1,1,1,1,0,0
694099581,0,6,3,1,0,0,1,0,0,4253,1,1,2,0,1,0,0,0,2,1,0,19,0,0,1,1,2,1,0,0,0
954711067,1,7,4,0,0,0,0,1,0,12810,1,1,2,0,1,0,0,0,2,1,0,28,0,1,1,1,1,1,1,0,0
251867031,1,18,4,1,0,0,0,0,0,4177,0,0,4,0,1,0,0,0,4,0,1,36,1,0,0,1,1,1,1,0,0
261634689,1,15,2,0,0,0,0,0,0,9913,0,1,4,0,0,0,0,0,4,0,0,49,1,0,1,1,2,1,0,0,0
678421504,1,40,2,1,0,0,0,0,0,3629,1,1,2,0,0,0,0,0,4,1,1,32,1,0,1,1,2,1,1,0,0
934058302,0,25,4,0,0,0,0,0,0,10781,0,0,2,1,1,0,0,1,1,0,0,21,0,0,1,1,2,1,0,0,0
511311788,1,17,2,0,0,1,0,0,0,3895,0,3,2,0,0,0,0,0,4,0,0,25,0,0,1,1,2,1,0,0,0
507593571,0,9,2,1,0,1,0,0,0,2062,2,3,2,1,1,0,0,0,1,0,0,19,0,1,0,1,2,1,0,0,0
177172725,1,7,2,1,0,1,1,0,0,2910,1,4,2,0,0,0,0,0,4,0,0,68,1,0,1,2,3,1,0,0,0
122153911,0,30,2,0,0,0,0,0,0,4768,0,0,3,0,0,0,0,0,3,0,0,22,0,0,0,1,2,1,0,0,0
862420891,1,6,4,0,0,0,0,1,0,3566,0,3,2,1,1,0,0,0,1,1,1,19,0,1,1,1,1,1,1,0,0
610863654,0,24,2,1,0,0,1,0,0,4340,0,1,3,0,0,0,0,1,3,1,1,19,0,0,1,1,2,1,0,0,0
809033239,3,53,1,0,0,1,0,1,0,10146,0,1,4,0,1,0,0,0,4,1,1,19,0,1,0,1,2,1,1,0,0
753658556,1,26,1,0,0,0,1,0,1,15775,4,2,2,0,1,0,0,1,2,0,0,49,1,1,0,1,2,1,0,0,0
67419523,0,17,3,1,0,0,0,0,0,1566,0,2,4,0,0,0,0,0,4,0,1,25,0,0,1,2,2,1,0,0,0
739913321,1,10,3,0,0,0,0,0,0,3643,4,1,1,0,1,0,0,0,2,1,0,46,0,0,0,1,3,1,0,0,0
453639138,3,24,2,0,0,0,1,0,0,1011,1,0,4,0,1,0,1,0,1,0,0,22,0,0,1,2,2,1,1,0,0
554340557,3,38,2,0,0,1,0,0,0,10326,0,1,1,0,0,0,0,0,2,0,0,46,1,0,1,1,1,1,0,0,0
979479582,1,22,2,0,0,0,0,0,0,3873,0,4,2,0,0,0,0,0,4,0,0,21,0,0,1,1,2,1,0,0,0
621420225,0,39,0,0,0,0,0,0,0,18373,0,0,3,0,1,0,0,0,2,0,0,31,0,0,1,1,2,1,0,0,0
476199017,0,22,3,1,0,0,1,0,0,6830,0,2,4,0,0,0,0,0,2,1,0,33,0,0,0,2,2,1,0,0,0
23829489,1,36,2,0,0,0,1,0,0,2009,0,4,3,0,1,0,0,0,2,1,0,19,0,0,1,1,2,1,1,0,0
